"subject","spreadsheet_row","trial","Targ_loc","target","responseGiven","trialType","HasDyslexia","location","context","ReaderType","accuracy","error","locationSumCoded","contextSumCoded","readerTypeFactor","cLocationSumCoded","cContextSumCoded","cReaderTypeSumCoded"
"3091010",159,36,3,"sof","sof","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092145",220,1,3,"saf","gex","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092145",227,2,1,"tep","pib","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092145",234,3,2,"bem","bel","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092145",244,4,2,"kav","kav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092145",251,5,2,"pof","pof","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092145",258,6,1,"tas","dunno","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092145",269,7,3,"tev","sut","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092145",276,8,2,"bav","bel","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092145",283,9,1,"gex","gex","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092145",293,10,3,"dep","sof","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092145",300,11,1,"pag","kit","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092145",307,12,2,"suv","fit","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092145",72,13,2,"ged","ded","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092145",79,14,1,"sem","teb","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092145",86,15,1,"dav","tem","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092145",96,16,2,"kov","gob","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092145",103,17,3,"kig","kiv","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092145",110,18,2,"tav","tav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092145",23,19,1,"pid","pid","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092145",30,20,1,"paz","paz","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092145",37,21,3,"fet","fet","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092145",47,22,1,"fis","fis","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092145",54,23,3,"fum","fum","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092145",61,24,2,"buv","das","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092145",121,25,2,"fip","fip","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092145",128,26,1,"teb","teb","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092145",135,27,3,"bix","bix","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092145",145,28,2,"kiv","kiv","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092145",152,29,1,"dus","dus","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092145",159,30,3,"sof","sof","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092145",171,31,2,"dop","kiv","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092145",178,32,1,"fim","set","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092145",185,33,1,"beb","beb","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092145",195,34,3,"gop","dunno","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092145",202,35,1,"sut","sut","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092145",209,36,3,"dod","dod","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092444",220,1,3,"saf","saf","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092444",227,2,1,"tep","suv","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092444",234,3,2,"bem","nos","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092444",244,4,2,"kav","kav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092444",251,5,2,"pof","seb","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092444",258,6,1,"tas","sam","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092444",121,7,2,"fip","fip","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092444",128,8,1,"teb","bix","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092444",135,9,3,"bix","bix","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092444",145,10,2,"kiv","sev","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092444",152,11,1,"dus","pag","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092444",159,12,3,"sof","sof","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092444",171,13,2,"dop","fem","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092444",178,14,1,"fim","fim","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092444",185,15,1,"beb","bix","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092444",195,16,3,"gop","sut","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092444",202,17,1,"sut","saf","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092444",209,18,3,"dod","dod","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092444",72,19,2,"ged","ged","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092444",79,20,1,"sem","sem","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092444",86,21,1,"dav","tev","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092444",96,22,2,"kov","gex","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092444",103,23,3,"kig","kiv","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092444",110,24,2,"tav","tav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092444",269,25,3,"tev","tem","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092444",276,26,2,"bav","bav","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092444",283,27,1,"gex","gex","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092444",293,28,3,"dep","dop","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092444",300,29,1,"pag","pag","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092444",307,30,2,"suv","suv","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3092444",23,31,1,"pid","pid","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092444",30,32,1,"paz","paz","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3092444",37,33,3,"fet","fet","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3092444",47,34,1,"fis","fim","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092444",54,35,3,"fum","fum","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3092444",61,36,2,"buv","buv","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3093229",178,2,1,"fim","saf","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3093229",185,3,1,"beb","kav","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3093229",195,4,3,"gop","gep","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3093229",202,5,1,"sut","suv","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3093229",209,6,3,"dod","dod","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3093229",121,7,2,"fip","bem","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3093229",128,8,1,"teb","teb","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3093229",135,9,3,"bix","bix","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3093229",145,10,2,"kiv","paz","LC_CC","No","consistent","consistent","Typical",0,1,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3093229",152,11,1,"dus","dus","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3093229",159,12,3,"sof","sof","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3093229",72,13,2,"ged","ded","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3093229",79,14,1,"sem","sem","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3093229",86,15,1,"dav","dav","LC_CI","No","consistent","inconsistent","Typical",1,0,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3093229",96,16,2,"kov","kov","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3093229",103,17,3,"kig","sof","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3093229",110,18,2,"tav","teg","LI_CI","No","inconsistent","inconsistent","Typical",0,1,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3093229",23,19,1,"pid","pid","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3093229",30,20,1,"paz","paz","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3093229",37,21,3,"fet","pes","LC_CI","No","consistent","inconsistent","Typical",0,1,"consistent","inconsistent","Typical",-0.472108285479901,0.5,-0.496308449548811
"3093229",47,22,1,"fis","fis","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3093229",54,23,3,"fum","fum","LC_CC","No","consistent","consistent","Typical",1,0,"consistent","consistent","Typical",-0.472108285479901,-0.5,-0.496308449548811
"3093229",61,24,2,"buv","buv","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3093229",220,25,3,"saf","saf","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3093229",234,27,2,"bem","kov","LI_CC","No","inconsistent","consistent","Typical",0,1,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
"3093229",244,28,2,"kav","kav","LI_CI","No","inconsistent","inconsistent","Typical",1,0,"inconsistent","inconsistent","Typical",0.527891714520099,0.5,-0.496308449548811
"3093229",251,29,2,"pof","pof","LI_CC","No","inconsistent","consistent","Typical",1,0,"inconsistent","consistent","Typical",0.527891714520099,-0.5,-0.496308449548811
